date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f09_raw,f09_score,f10_score,f01_c,f02_c,f03_c,f04_c,f05_c,f06_c,f07_c,f08_c,f09_c,f10_c,index_score_total_raw,index_score_total,bucket_5pt,w_f08_applied,prob_up_10d
2024-08-14,-0.024064993658954315,29.173240694598583,0.48534201954397393,57.6116626512317,0.9496810772501771,29.806477878707597,0.7328628116534276,51.45127125078477,5.989999999999999,98.75410096888581,22.1,14.719524285714282,-0.0790735572044472,61.09115191745414,472919443855.0,42.42207665604548,0.33024206982888604,24.85567482545801,64.45677104334465,70.82675930540142,42.3883373487683,70.1935221212924,48.54872874921523,1.2458990311141918,85.28047571428571,38.90884808254586,57.57792334395452,75.14432517454199,35.543228956655355,57.370182123335844,55.67826379756836,55.0,0.1254182697832039,0.8357829
2024-08-16,-0.0008066961191961486,28.700203410003404,0.09484873262469337,58.005412088831704,1.0053874508850813,33.92165836796145,0.7376751792674633,53.16490679303807,5.986,98.75937933466085,19.9,13.88455825396825,-0.07751535897924544,60.29940199938972,1306470519668.0,47.71672392841001,0.32654539457794396,23.055361123260194,60.58560464012362,71.29979658999659,41.994587911168296,66.07834163203856,46.83509320696193,1.2406206653391507,86.11544174603175,39.70059800061028,52.28327607158999,76.9446388767398,39.41439535987638,58.43926629522189,56.598597963452875,55.0,0.1254182697832039,0.04078771
2024-08-19,-0.010831492579287838,27.591945186526136,-0.31462925851703405,55.15682408944184,0.986727615381531,37.28210511447457,0.9557655929163474,51.38956419596868,5.979000000000001,98.76415499893352,23.22,12.826769637188207,-0.09796494403764777,60.112157364527214,-230501179119.0,45.09971167218956,0.3347725167340781,21.91781350305552,57.12091364643082,72.40805481347387,44.84317591055816,62.71789488552543,48.61043580403132,1.2358450010664797,87.1732303628118,39.887842635472786,54.90028832781044,78.08218649694447,42.87908635356918,57.869886915677704,57.02236094752782,55.0,0.1254182697832039,0.60726357
2024-08-20,-0.0017321093642121976,27.19392168425683,0.4620355411954766,58.17287863572327,1.0895018769243747,41.63014347847774,0.9026763220670473,50.69033132469728,5.975999999999999,98.76847583803735,21.03,12.058687268113594,-0.09801943198100238,59.94274555203256,389544975215.0,48.21190844415034,0.32953264723861714,20.548467697019998,53.49488558940113,72.80607831574318,41.82712136427673,58.36985652152226,49.30966867530272,1.2315241619626534,87.9413127318864,40.05725444796744,51.78809155584966,79.45153230298,46.50511441059887,58.29563127334653,57.446784389467396,55.0,0.1254182697832039,0.10389743
2024-08-21,-0.0039735024816537345,26.607047812589137,-0.2080758137618459,56.13222655099075,1.08071560557702,45.465821423838136,0.5980486076130492,54.21491050314637,5.975,98.77238516865509,21.18,11.325962705919858,-0.108176627384581,59.902846882677984,-302896670625.0,45.09422101863035,0.32994716014762887,19.347328672209326,50.25198643273859,73.39295218741086,43.86777344900925,54.534178576161864,45.78508949685363,1.2276148313449085,88.67403729408014,40.097153117322016,54.90577898136965,80.65267132779067,49.74801356726141,58.43821718147434,57.777261986803055,55.0,0.1254182697832039,0.14931665
2024-08-22,-0.0018562067182568143,26.30282406021859,-0.4721883881445392,52.366043221115596,1.0423306567840231,48.505357705468064,0.7623544499655546,55.32520625265775,5.962999999999999,98.77592218207116,21.16,10.700814330299375,-0.11342890521175031,60.01791966633829,-15506728580.0,44.91895885056729,0.33111702283007083,18.336169630109268,47.355727709741565,73.6971759397814,47.633956778884404,51.494642294531936,44.67479374734225,1.224077817928844,89.29918566970062,39.98208033366171,55.08104114943271,81.66383036989073,52.644272290258435,58.57843791400168,58.0443206292026,55.0,0.1254182697832039,0.123975486
2024-08-23,-0.005329708963976998,25.68743794412823,-0.2090721649484536,50.87842308063142,1.0878671667579756,51.76183913336756,0.8909417230279494,54.47790769798286,5.958,98.77912233706664,21.28,10.059618105342668,-0.09493571725951266,59.55513971323275,-129192006548.0,43.5510156796138,0.33883838930905563,18.252755137748146,44.73530315083949,74.31256205587177,49.12157691936858,48.23816086663244,45.52209230201714,1.2208776629333613,89.94038189465734,40.44486028676725,56.4489843203862,81.74724486225185,55.26469684916051,58.06185643801765,58.05016589880762,55.0,0.1254182697832039,0.07162355
2024-08-26,-0.009840452159975532,24.903902659955776,-0.3616504854368932,48.39113562170507,1.031467671883963,54.080817416962184,0.6807049018711546,56.69694294367761,5.953000000000001,98.78201771539588,20.96,9.70624555713921,-0.11268955559944027,59.62774167554013,-571546551145.0,39.89460753476774,0.33331565932532764,17.572598563782712,41.68417072679884,75.09609734004422,51.60886437829493,45.919182583037816,43.30305705632239,1.217982284604119,90.29375444286079,40.37225832445987,60.10539246523226,82.42740143621728,58.31582927320116,57.871227710801904,57.99051983613905,55.0,0.1254182697832039,0.09309657
2024-08-27,-0.014698441939208218,24.08161109899249,-0.01981833195706028,48.84670396007632,0.9954505193654883,55.68007441277682,0.9807138286513718,54.16949410701595,5.949999999999999,98.78463734340806,19.76,9.688870696822097,0.00013240319317642246,57.80378441845921,-407650254239.0,37.0399434762789,0.33111526036173344,16.730461436770906,38.470107603913995,75.91838890100752,51.15329603992368,44.31992558722318,45.83050589298405,1.2153626565919353,90.3111293031779,42.19621558154079,62.9600565237211,83.26953856322909,61.529892396086005,57.04512023086399,57.6753866343807,55.0,0.1254182697832039,0.08634666
2024-08-28,-0.012961633909502113,23.37542591496146,-0.33630109267503033,46.68140940303201,1.010549379209608,57.38401290407698,1.0657197619141403,50.86234652010438,5.941000000000001,98.78700748303814,19.38,9.824322164849622,-0.04908488358052043,56.68263790543891,-422900563439.0,34.457152185265194,0.334657044536115,16.384249689958256,35.5621457308277,76.62457408503855,53.31859059696799,42.61598709592302,49.13765347989562,1.2129925169618616,90.17567783515038,43.31736209456109,65.54284781473481,83.61575031004175,64.4378542691723,55.986575052351995,57.11244944037114,55.0,0.1254182697832039,0.15158856
2024-08-29,-0.027113096305915296,22.282981723513885,-0.4357519254154844,44.102529898283684,0.95242221346987,57.71629890111878,0.8906890865784833,50.44008222567267,5.933,98.78915189508439,19.8,9.757909018386242,-0.009921874907381945,55.21475251157246,-440459753802.0,31.96916943746216,0.33629684800670145,16.29776786007561,32.96892550249491,77.71701827648612,55.897470101716316,42.28370109888122,49.55991777432733,1.2108481049156126,90.24209098161376,44.78524748842754,68.03083056253784,83.70223213992439,67.03107449750509,55.39999260634386,56.54163049569539,55.0,0.1254182697832039,0.18146825
2024-08-30,-0.023296096750281325,21.55913010056396,0.42386831275720166,47.9975270508281,0.9466053748231966,57.911118506907926,0.8842926187227949,50.209205158072706,5.927,98.79109207741195,18.81,10.113542777784076,0.028190951991293733,53.357565197545156,-186344705154.0,31.267646119910964,0.34252767697800773,17.050966083530238,30.584885734305676,78.44086989943604,52.0024729491719,42.088881493092074,49.790794841927294,1.208907922588054,89.88645722221592,46.642434802454844,68.73235388008904,82.94903391646976,69.41511426569433,54.9873175844402,56.02352619194366,55.0,0.1254182697832039,0.10112513
2024-09-02,-0.02197513214639646,21.017595412226044,-0.2393092105263158,46.66896438385581,1.0081261173411344,59.357225134367944,0.9001678910214561,49.66018032820335,5.923,98.79284748047021,19.34,10.28413507559149,0.0584701988679166,51.11035944176988,184692910901.0,34.261052460720656,0.34348007732173863,17.883602722589337,28.805826321968176,78.98240458777396,53.33103561614419,40.642774865632056,50.33981967179665,1.2071525195297852,89.7158649244085,48.88964055823012,65.73894753927934,82.11639727741067,71.19417367803183,54.753847913877635,55.600300099254994,55.0,0.1254182697832039,0.06373926
2024-09-03,-0.03081343385501567,20.03632782194601,-0.15759312320916904,46.12452786657249,1.0996633857428948,61.70869122134424,0.9185747226369542,48.86110041788315,5.9190000000000005,98.79443570228483,19.73,10.287308908150425,0.09694806305000103,48.39690117293919,-345210741592.0,32.358639301196234,0.3466824276440154,19.20383405815528,28.821295621614443,79.963672178054,53.87547213342751,38.29130877865576,51.13889958211685,1.2055642977151706,89.71269109184958,51.60309882706081,67.64136069880377,80.79616594184472,71.17870437838556,53.66187636850286,54.954158855670954,50.0,0.1254182697832039,0.07033931
2024-09-04,-0.06338464571158442,18.430449284103837,-0.8646202282565919,41.86777011057239,0.9201949317738791,60.91859666813987,2.133848337734015,44.20766228284666,5.916,98.79587266487903,26.04,9.49652967729105,-0.018323520933234416,47.907098037799095,-959024204405.0,29.541414394204,0.3360382435367302,18.84882038368244,29.062049024242246,81.56955071589616,58.13222988942761,39.08140333186013,55.79233771715334,1.2041273351209725,90.50347032270895,52.092901962200905,70.458585605796,81.15117961631756,70.93795097575776,52.634696676267424,54.18100479586978,50.0,0.1254182697832039,0.944224
2024-09-05,-0.06517527098891207,16.97751155938949,-0.25091799265605874,41.04740802899104,0.8416364112737208,58.38969025832458,0.8700215383119578,44.79710638893987,5.907,98.79717277389281,25.5,8.81885564906832,-0.014877765837498558,47.312771240548386,-606423821011.0,27.25704688576129,0.3351454106535944,18.414238850542617,29.431045111124693,83.02248844061052,58.95259197100896,41.61030974167542,55.20289361106013,1.202827226107189,91.18114435093167,52.687228759451614,72.7429531142387,81.58576114945738,70.56895488887531,52.68405199564886,53.682020529129474,50.0,0.1254182697832039,0.8211136
2024-09-06,-0.07447976555469793,15.587363066205004,-0.722177742193755,37.65967302396242,0.7931448969184818,55.187044020570305,1.42341942514455,41.210987413122474,5.904000000000001,98.79834906300053,26.81,8.130136214614346,-0.017432170915602008,46.88842568022405,-350083828812.0,26.097267666104507,0.34353610233919024,19.230418672788748,29.8782773983494,84.412636933795,62.34032697603758,44.812955979429695,58.789012586877526,1.2016509369994708,91.86986378538566,53.11157431977595,73.9027323338955,80.76958132721126,70.1217226016506,51.99851597063624,53.120852342965065,50.0,0.1254182697832039,0.97075766
2024-09-09,-0.07997156128214822,14.254023877738012,0.20228384991843393,40.815289954408925,0.7562770098932105,51.55622954846761,1.0285929808353056,39.629290955032204,5.9,98.79941332457418,25.61,7.620387792058483,-0.011208280649645186,46.239943718237484,-452752505002.0,24.48105018618828,0.33861868585162586,19.28859497454885,30.09395165973109,85.745976122262,59.184710045591075,48.44377045153239,60.370709044967796,1.200586675425825,92.37961220794152,53.760056281762516,75.51894981381172,80.71140502545114,69.90604834026891,51.87004470861603,52.703916464848724,50.0,0.1254182697832039,0.92239106
2024-09-10,-0.08417574301681285,13.009876478951172,-0.35436893203883496,39.30151328452568,0.6908215881746305,47.311267399482794,0.9926523374914521,38.61395409914856,5.895999999999999,98.80037622790272,23.84,7.272565523124719,-0.019630381682650633,45.95556510259279,-856591621601.0,22.45186475651351,0.33219174700142184,18.471994092619028,30.478049989945664,86.99012352104883,60.69848671547432,52.688732600517206,61.38604590085144,1.1996237720972829,92.72743447687529,54.04443489740721,77.54813524348648,81.52800590738097,69.52195001005434,51.89002001240622,52.43261764736789,50.0,0.1254182697832039,0.98228663
2024-09-11,-0.09133210145417192,11.884219308620223,-0.17230008244023085,39.284891459997915,0.7025070988295589,43.6066417816938,0.7944675311063547,41.02109074579049,5.892999999999999,98.80124742615234,24.06,6.9578691845656,-0.03627714776535518,45.92502753424307,-994150151488.0,20.540349292174355,0.32729054035016136,17.317442878960676,30.787774631870718,88.11578069137978,60.715108540002085,56.3933582183062,58.97890925420951,1.1987525738476563,93.0421308154344,54.07497246575693,79.45965070782565,82.68255712103932,69.21222536812928,52.52112893419243,52.46212140964274,50.0,0.1254182697832039,0.9709093
2024-09-12,-0.06874611763140792,11.205903637504464,0.7524950099800399,44.85564253788171,0.7234206471494607,40.413567810043446,0.7938908231006228,43.23676917816418,5.886000000000001,98.80203565314011,21.73,6.899901295483767,0.024981262635548784,44.876990142470866,491102800829.0,26.70959796124921,0.33300413462211015,16.83974234778226,32.012824062244334,88.79409636249554,55.14435746211829,59.586432189956554,56.76323082183582,1.1979643468598908,93.10009870451623,55.123009857529134,73.29040203875078,83.16025765221774,67.98717593775567,54.000660302360224,52.97496770721524,50.0,0.1254182697832039,0.11598526
2024-09-13,-0.0687155628795969,10.629982353811673,0.17748562037797863,47.182316037675285,0.7294200351493849,37.61529906925321,0.7919287758665569,45.31701640684998,5.881,98.80274881089093,21.68,6.885247052678813,-0.03464538569371367,44.87358820902315,-1089355675789.0,24.279205411651777,0.3315533469450961,16.18077973567299,33.87706001701169,89.37001764618833,52.817683962324715,62.38470093074679,54.68298359315002,1.1972511891090676,93.1147529473212,55.12641179097685,75.72079458834823,83.81922026432702,66.12293998298831,54.370969150518896,53.4403015216498,50.0,0.1254182697832039,0.5682008
2024-09-19,-0.06950157508163834,10.07111782124911,0.007371007371007371,47.964650262356244,0.7539433302405253,35.58239832645207,0.89985086471614,45.38508589493532,5.875,98.80339404885598,22.16,6.758609767238503,-0.021225443428253943,44.68154579455836,-998509637754.0,22.193657503966122,0.3292548892196516,15.395610992895364,35.82829995492289,89.92888217875088,52.035349737643756,64.41760167354792,54.61491410506468,1.1966059511440221,93.2413902327615,55.31845420544164,77.80634249603388,84.60438900710463,64.1717000450771,54.41584859832077,53.76548388054013,50.0,0.1254182697832039,0.93290854
2024-09-20,-0.0653965872590454,9.67885716707119,0.2751732572360375,50.61503126533668,0.7392812887236679,33.410529702768805,0.9161932643735801,45.18212231008132,5.8740000000000006,98.80397783558624,21.0,7.059755019942924,-0.03781789413107717,44.772343398402384,99501634366.0,25.597738497541535,0.3364850379716882,15.743421283821428,39.33218068483953,90.32114283292881,49.38496873466332,66.5894702972312,54.81787768991868,1.1960221644137619,92.94024498005707,55.227656601597616,74.40226150245846,84.25657871617857,60.66781931516047,54.87165839110026,54.13420871739351,50.0,0.1254182697832039,0.6951386
2024-09-23,-0.062151744704783796,9.43733335524128,-0.008950366151342554,50.919268650497365,0.7544166458474606,31.800758922308585,0.9825927577366934,43.90249463731469,5.870000000000001,98.8045060235803,21.49,7.105462402775267,-0.013122149047569476,44.21201439749633,-737151472754.0,23.726752064669096,0.3344178301844055,15.642384940842215,42.464565593161694,90.56266664475872,49.080731349502635,68.19924107769141,56.09750536268531,1.195493976419698,92.89453759722474,55.78798560250367,76.2732479353309,84.35761505915778,57.535434406838306,54.507621553740194,54.25867966284241,50.0,0.1254182697832039,0.27232638
2024-09-24,-0.05148158895947463,9.483362075754961,0.40198511166253104,54.07434964069943,0.8237587730699246,31.848456863192276,0.7800611858512735,45.99492523119099,5.866999999999999,98.80498390795589,22.26,6.95785222684958,0.0012493625446694523,43.327121113985726,-282879288128.0,23.432291928502575,0.3348515490440261,15.702142686461173,45.3742139191342,90.51663792424503,45.92565035930057,68.15154313680773,54.00507476880901,1.1950160920441135,93.04214777315042,56.672878886014274,76.56770807149742,84.29785731353883,54.6257860808658,54.783051861343,54.43347039567594,50.0,0.1254182697832039,0.072866894
2024-09-25,-0.06459181388613122,9.222663949114654,-0.06955810147299508,53.572937656777945,0.8353007097497198,31.99743224885953,0.8697380247669259,46.52753250320153,5.867000000000001,98.80541627953377,23.91,6.71092147810956,-0.04242989770526551,43.54691154455095,-560077811331.0,21.99429587181979,0.33508821429983493,15.831795008083162,47.70440972124236,90.77733605088534,46.427062343222055,68.00256775114048,53.47246749679847,1.1945837204662269,93.28907852189045,56.45308845544905,78.00570412818021,84.16820499191684,52.29559027875764,54.64665215793324,54.50453098309504,50.0,0.1254182697832039,0.6874746
2024-09-26,-0.03199931519736099,9.818237904074257,0.6489533011272142,57.548606481604835,0.9254397993966227,34.16547725010193,0.6013992758321351,50.335190027462,5.866,98.80580747286615,25.63,6.336336363792248,-0.05568595330508952,43.972526922772104,674264181660.0,28.5541739671718,0.32355170547506545,14.664141061735105,49.96385369336894,90.18176209592575,42.451393518395165,65.83452274989807,49.664809972538,1.1941925271338505,93.66366363620776,56.027473077227896,71.4458260328282,85.33585893826489,50.03614630663106,56.316499592061824,55.108520519417304,55.0,0.1254182697832039,0.3434399
2024-09-27,-0.0384648821392074,10.168126055311328,-0.07950819672131147,56.57269989303173,0.9199765670767428,35.97587019529252,0.7661996349110727,51.9661545448768,5.864999999999999,98.8061614096907,25.4,6.110804707074316,-0.08440800651199964,44.73553645242495,188782411902.0,31.957177807032988,0.33739404209185714,15.346165420179078,53.55762121765882,89.83187394468867,43.42730010696827,64.02412980470748,48.0338454551232,1.1938385903092978,93.88919529292568,55.26446354757505,68.04282219296701,84.65383457982092,46.44237878234118,56.753377219119244,55.65680608598462,55.0,0.1254182697832039,0.3007658
2024-09-30,-0.0627695393902119,9.91779810144192,-0.5706889685384309,52.2203490339826,0.8977474350073286,37.11497855159875,0.8953299237348445,51.43876567665724,5.8629999999999995,98.80648163824623,25.44,5.906752255758092,-0.05018433999771377,44.78339919391736,-1050201168206.0,29.14039443312055,0.3072915714834838,13.998004541159757,56.5823677985923,90.08220189855808,47.7796509660174,62.88502144840125,48.56123432334276,1.1935183617537746,94.0932477442419,55.21660080608264,70.85960556687945,86.00199545884024,43.4176322014077,56.38893781930483,55.900849997091356,55.0,0.1254182697832039,0.9335755
2024-10-02,-0.07307979087600591,9.426760640533619,-0.535426731078905,48.45635509726166,0.8884966618064615,37.918843028166066,1.1886059512903566,47.74920825015776,5.86,98.8067713688441,25.89,5.608754686426634,-0.10367925496012864,45.99828332208548,-326314563031.0,28.141384834803706,0.3121388747726127,12.853825726204255,54.708310094417975,90.57323935946638,51.54364490273834,62.081156971833934,52.25079174984224,1.193228631155904,94.39124531357336,54.00171667791452,71.8586151651963,87.14617427379575,45.291689905582025,55.911737079867805,55.90447902468351,55.0,0.1254182697832039,0.9808185
2024-10-04,-0.06966751298773977,9.020281547028526,0.02490812576561862,49.23828953244309,0.8540819400512125,37.8751739264662,0.9715265038638217,46.41406067682452,5.856000000000001,98.80703350605168,25.84,5.3769307329196385,-0.07264986939916662,46.26602051136532,121938858676.0,31.092394291201842,0.33590644693783006,13.51929659430574,52.219083282704695,90.97971845297147,50.76171046755691,62.1248260735338,53.58593932317548,1.1929664939483189,94.62306926708037,53.73397948863468,68.90760570879816,86.48070340569426,47.780916717295305,56.024954598207614,55.94463754919155,55.0,0.1254182697832039,0.9632751
2024-10-07,-0.05386007872459453,9.219408172179248,0.41358275721838145,52.61393240388086,0.9116802483507955,39.120622214648556,0.647315523385614,49.74121740752755,5.855,98.80727067781092,25.41,5.3561497258539745,0.012588672390804412,44.883164438476406,107216493818.0,33.68676943807151,0.3448964931588369,15.63310508192288,49.70237542660432,90.78059182782076,47.38606759611914,60.879377785351444,50.25878259247245,1.1927293221890807,94.64385027414602,55.116835561523594,66.31323056192849,84.36689491807712,50.29762457339568,56.34234523096172,56.07720677644827,55.0,0.1254182697832039,0.24432057
2024-10-08,-0.061717166342775576,9.210605882160666,-0.3042057982850143,50.3392872920978,0.8984317805263361,39.98290611559662,0.9154544310286223,49.19896994467912,5.857000000000001,98.80748526178357,25.62,5.223969177511116,-0.007544908423410046,43.89655920850813,-468395338957.0,31.49891384533,0.3497513788953075,18.56600663874655,46.93404639882492,90.78939411783934,49.6607127079022,60.01709388440338,50.80103005532088,1.1925147382164312,94.77603082248888,56.10344079149187,68.50108615466999,81.43399336125344,53.06595360117508,55.23677497998831,55.797062844294956,55.0,0.1254182697832039,0.7449106
2024-10-10,-0.0584067656587437,9.316020590284442,-0.1875256462864177,49.1656287896002,0.9642043865606648,42.21431490579679,0.8362594973908716,49.95553063021988,5.859999999999999,98.76988651425165,23.27,5.520099097113233,0.0351915450096878,42.361437167486194,68701818112.0,33.563265210022685,0.33978576125006904,19.367732385925642,44.3915748597078,90.68397940971556,50.8343712103998,57.78568509420321,50.04446936978012,1.2301134857483476,94.47990090288677,57.638562832513806,66.43673478997732,80.63226761407435,55.6084251402922,55.11230232824633,55.568809338945414,55.0,0.1254182697832039,0.009323833
2024-10-11,-0.05725287335242357,9.449188697332183,-0.21249486230990547,47.93745854962316,0.9680454891282585,44.33147009995371,0.9320276283380666,49.01494343490038,5.862,98.66028280994651,21.99,5.976990641908194,0.043359619516039505,40.78355275093044,-533925738687.0,31.236000344971394,0.3437906315547527,20.77337540888359,42.20462215198053,90.55081130266782,52.06254145037684,55.66852990004629,50.98505656509962,1.3397171900534914,94.02300935809181,59.21644724906956,68.76399965502861,79.2266245911164,57.79537784801947,54.03933237012941,55.058983682673414,55.0,0.1254182697832039,0.010201839
2024-10-14,-0.04500590570488683,10.098774656618762,0.04875051208521098,48.927541862357465,1.0469082266605512,47.494156998975505,0.8753721040537162,49.18434413573375,5.863999999999999,98.48553176379892,21.81,6.428161601182243,0.03570200232106657,39.507114620456335,39850351997.0,32.94746214129309,0.34233783039192417,21.629425823457034,40.33932933932025,89.90122534338124,51.072458137642535,52.505843001024495,50.81565586426625,1.5144682362010826,93.57183839881776,60.492885379543665,67.05253785870691,78.37057417654296,59.66067066067975,53.783202236978944,54.633723200775265,50.0,0.1254182697832039,0.02101772
2024-10-15,-0.040944750418895115,10.724288181385228,-0.01652892561983471,49.3698167870309,1.024303693005983,50.12887825228547,0.8969784951114561,48.84630380232298,5.865,98.2518378845558,21.24,7.063121267282799,-0.022510744495791712,39.56161466416193,262851741468.0,36.38557232284794,0.34037405131577125,22.290568942311467,38.802855040942056,89.27571181861477,50.6301832129691,49.87112174771453,51.15369619767702,1.7481621154442024,92.9368787327172,60.43838533583807,63.61442767715206,77.70943105768853,61.197144959057944,53.79712838779717,54.3548582631159,50.0,0.1254182697832039,0.016589934
2024-10-16,-0.050829156464114345,10.987885830021254,-0.35363377994315875,47.033764696958414,1.0245170876671619,52.520232250934015,0.8395831859092334,49.560865949645205,5.8629999999999995,98.11598635511208,21.65,7.562022794359419,-0.02260877250417881,39.61092422751461,-794304601943.0,33.48717314470823,0.33765014458638226,22.397438415681652,37.45050452305944,89.01211416997874,52.966235303041586,47.479767749065985,50.439134050354795,1.884013644887915,92.43797720564058,60.38907577248539,66.51282685529176,77.60256158431835,62.54949547694056,53.226892553842276,53.978869693358035,50.0,0.1254182697832039,0.039568163
2024-10-17,-0.04907581534508809,11.377550520434951,-0.18338815789473684,46.21271076512413,1.0233450195916685,54.66872109173697,0.782917743079975,51.07661114264952,5.862,98.03086596150354,21.09,8.315753049771901,0.04164263381599742,38.219407634417976,-401199889789.0,31.771841461992253,0.34481672441259414,23.854674061656038,36.26474218752997,88.62244947956505,53.78728923487587,45.33127890826303,48.92338885735048,1.9691340384964633,91.6842469502281,61.780592365582024,68.22815853800775,76.14532593834396,63.73525781247003,52.56092991532017,53.50622310067875,50.0,0.1254182697832039,0.008941884
2024-10-18,-0.054869760166429526,11.42776112846609,-0.43908421913327883,43.618000593993635,0.9068690406693909,54.20140525080057,0.9096711361721161,50.25601174433218,5.862,97.91605937711242,20.75,9.148871051078583,0.037444447850071505,37.073795115947334,-508476215074.0,29.766359962210675,0.3543788781633924,27.251734581861133,35.41866696785591,88.57223887153391,56.381999406006365,45.79859474919943,49.74398825566782,2.0839406228875816,90.85112894892141,62.926204884052666,70.23364003778933,72.74826541813887,64.58133303214409,51.25382760782833,52.75542460306195,50.0,0.1254182697832039,0.1201779
2024-10-21,-0.0511578709933852,11.662154248506356,0.027250206440957887,44.90608217007588,0.8933596165739023,53.521603994866425,0.6825477935188009,52.914925213881794,5.861000000000001,97.88777254301101,20.9,9.902644480832247,0.07151100927017584,35.31922354783745,176177411625.0,32.82716014721556,0.3346391234525123,26.24363287565214,34.35082718104575,88.33784575149365,55.09391782992412,46.478396005133575,47.085074786118206,2.1122274569889896,90.09735551916775,64.68077645216255,67.17283985278445,73.75636712434786,65.64917281895424,52.1078725373011,52.539573914475,50.0,0.1254182697832039,0.14408915
2024-10-22,-0.06308192775994392,11.345123685156544,-0.6481927710843374,41.42296323324325,0.835616951182989,51.583794392936596,1.1930911161612505,49.009195374917994,5.859999999999999,97.89997258804549,21.7,10.09332233073031,0.10347258034589268,33.35382508447576,-425837282765.0,31.099101055341666,0.3331661706482706,25.14257638107,33.15792905193633,88.65487631484345,58.57703676675675,48.416205607063404,50.990804625082006,2.100027411954514,89.9066776692697,66.64617491552424,68.90089894465834,74.85742361893,66.84207094806368,51.424947124167616,52.168031651039215,50.0,0.1254182697832039,0.6638635
2024-10-23,-0.05141756737299408,11.62517993282871,0.1513157894736842,43.887594096895064,0.8250605101470863,49.7322765595957,0.692389409740258,51.67347457579504,5.86,97.83542493415754,21.54,10.37921907020724,0.09336861996712731,31.802364796763026,259675629250.0,34.675452731099,0.32603771857163477,23.390524511066356,32.04084737352062,88.37482006717129,56.112405903104936,50.2677234404043,48.32652542420496,2.164575065842456,89.62078092979276,68.19763520323697,65.324547268901,76.60947548893364,67.95915262647938,52.72563535339393,52.35389955182412,50.0,0.1254182697832039,0.05033892
2024-10-24,-0.06050019267856521,11.50063520755553,-0.47882210568777733,41.21953902795419,0.7863960944331099,47.17274001650495,0.8769150030586524,51.51409604476694,5.859000000000001,97.89040336068524,22.09,10.373337284231342,0.03542220295136289,31.305692110147653,-678747893146.0,32.12888656018556,0.3348583269478703,22.976914466928516,31.067947321318353,88.49936479244447,58.78046097204581,52.82725998349505,48.48590395523306,2.109596639314759,89.62666271576866,68.69430788985235,67.87111343981444,77.02308553307148,68.93205267868164,52.572341403812764,52.426713502487004,50.0,0.1254182697832039,0.030076917
2024-10-25,-0.058833887045374955,11.42574477962507,-0.43707277844792924,39.13816191720421,0.722152076318743,43.609803325590654,0.8695582580831858,51.55886089613456,5.859,97.94014574659126,22.12,10.330222773412634,0.046009664521506455,30.478392634804795,-360507610756.0,30.845258664053,0.33507598298109476,22.678281645437213,30.149911522009123,88.57425522037494,60.86183808279579,56.390196674409346,48.44113910386544,2.0598542534087443,89.66977722658737,69.52160736519521,69.154741335947,77.32171835456279,69.85008847799088,52.66704963940997,52.50682554812799,50.0,0.1254182697832039,0.052675094
2024-10-28,-0.04803326913604733,11.962673092374308,0.3891783567134269,43.37746017754606,0.7575356670361497,41.11181752133939,0.7406029254694371,53.45121428017617,5.848000000000001,98.02294365734673,21.92,10.442385986224432,0.11216566537758421,28.785061212291264,39391728954.0,32.48055526898824,0.35480829169626,26.56530848797305,29.659443758008255,88.0373269076257,56.62253982245394,58.88818247866061,46.54878571982383,1.9770563426532703,89.55761401377556,71.21493878770873,67.51944473101176,73.43469151202694,70.34055624199175,52.55695875233793,52.52353661619797,50.0,0.1254182697832039,0.012945589
2024-10-29,-0.04508426223848416,12.56184406014516,0.0,44.54483736396269,0.7079476651123947,38.04296717539172,0.9669252982458343,51.42184693376483,5.843,98.09785605279217,21.44,10.884003042714017,0.15215916878410463,26.950656289578717,-128849074575.0,32.523979332561545,0.3543270593433925,29.89317782320766,30.500645637442087,87.43815593985484,55.45516263603731,61.95703282460828,48.57815306623517,1.9021439472078328,89.11599695728599,73.04934371042128,67.47602066743846,70.10682217679233,69.49935436255791,51.66908054269791,52.23871792503129,50.0,0.1254182697832039,0.08147647
2024-10-30,-0.05384951062354226,12.72602217686603,-0.17973856209150327,44.00617560443185,0.7007102026675905,35.16056818514278,1.0606452152499162,48.414172924955786,5.841,98.16563393438565,21.55,11.207975542047375,0.13655473643626603,25.32874949253645,-403537806804.0,30.975966183731042,0.35954796994372934,34.41582301918335,31.337318842039437,87.27397782313398,55.99382439556815,64.83943181485722,51.585827075044214,1.834366065614347,88.79202445795262,74.67125050746355,69.02403381626895,65.58417698081665,68.66268115796056,50.13623652291463,51.53789079099241,50.0,0.1254182697832039,0.10584982
