date,ticker,name,market,pension_value_net,fininv_value_net,pension_vol_net,fininv_vol_net,pension_value_buy,pension_value_sell,fininv_value_buy,fininv_value_sell,pension_vol_buy,pension_vol_sell,fininv_vol_buy,fininv_vol_sell,pension_value_net_3d_sum,pension_value_net_5d_sum,pension_value_net_10d_sum,pension_value_net_20d_sum,fininv_value_net_3d_sum,fininv_value_net_5d_sum,fininv_value_net_10d_sum,fininv_value_net_20d_sum,pension_vol_net_3d_sum,pension_vol_net_5d_sum,pension_vol_net_10d_sum,pension_vol_net_20d_sum,fininv_vol_net_3d_sum,fininv_vol_net_5d_sum,fininv_vol_net_10d_sum,fininv_vol_net_20d_sum
2026-02-03,083500,에프엔에스테크,KOSDAQ,0,17125,0,1,0,0,51005,33880,0,0,3,2,0.0,0.0,0.0,0.0,50185.0,-4352255.0,-4316775.0,-1183703015.0,0.0,0.0,0.0,0.0,3.0,-287.0,-280.0,-89078.0
2026-02-03,084730,팅크웨어,KOSDAQ,0,9370,0,1,0,0,37970,28600,0,0,4,3,0.0,0.0,0.0,0.0,-80.0,-10160.0,-38940.0,-26091570.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-3105.0
2026-02-03,088800,에이스테크,KOSDAQ,0,10845,0,1,0,0,2984760,2973915,0,0,999,998,0.0,0.0,0.0,0.0,-53426662.0,-53365447.0,-53344324.0,-53211011.0,0.0,0.0,0.0,0.0,180.0,181.0,162.0,188.0
2026-02-03,088980,맥쿼리인프라,KOSPI,-12878405,-46920875,-1153,-4189,0,12878405,2178686900,2225607775,0,1153,194906,199095,-12878405.0,-2034610970.0,-1523657485.0,-2457617640.0,-869001690.0,528134830.0,4478783695.0,9779409285.0,-1153.0,-181878.0,-136734.0,-221059.0,-77487.0,47182.0,394324.0,872790.0
2026-02-03,090430,아모레퍼시픽,KOSPI,-206930350,-1361953300,-1531,-9919,1754479800,1961410150,3653659550,5015612850,12626,14157,26301,36220,4243549000.0,13146852400.0,67118813150.0,48342910600.0,-3762114300.0,-3745546150.0,13542928900.0,11649664700.0,30679.0,96016.0,508145.0,350274.0,-27394.0,-28331.0,107400.0,91575.0
2026-02-03,091120,이엠텍,KOSDAQ,0,-407440,0,-51,0,0,47820,455260,0,0,6,57,0.0,0.0,0.0,0.0,-33498680.0,-33569090.0,-33005850.0,-37903165.0,0.0,0.0,0.0,0.0,-4202.0,-4211.0,-4140.0,-4787.0
2026-02-03,092440,기신정기,KOSPI,0,4146330,0,1777,0,0,10446105,6299775,0,0,4471,2694,0.0,0.0,0.0,0.0,3803995.0,4030045.0,-5220820.0,5795630.0,0.0,0.0,0.0,0.0,1629.0,1757.0,-2114.0,2476.0
2026-02-03,094360,칩스앤미디어,KOSDAQ,0,2882590,0,155,0,0,3760760,878170,0,0,202,47,0.0,0.0,0.0,0.0,5458490.0,28326400.0,29148800.0,24686815.0,0.0,0.0,0.0,0.0,292.0,1517.0,1565.0,1313.0
2026-02-03,098120,마이크로컨텍솔,KOSDAQ,0,50,0,0,0,0,20300,20250,0,0,1,1,0.0,0.0,0.0,0.0,1610.0,-20340.0,-3410.0,-192340960.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-11998.0
2026-02-03,100120,뷰웍스,KOSDAQ,0,-32979000,0,-1179,0,0,150900,33129900,0,0,6,1185,0.0,0.0,0.0,0.0,-20167350.0,-38400950.0,-58239880.0,-81601795.0,0.0,0.0,0.0,0.0,-1398.0,-2040.0,-3037.0,-4234.0
2026-02-03,100590,머큐리,KOSDAQ,0,-630230,0,-171,0,0,210420,840650,0,0,59,230,0.0,0.0,0.0,0.0,-2339380.0,-8514155.0,-15426105.0,-11403290.0,0.0,0.0,0.0,0.0,-652.0,-2456.0,-4558.0,-3318.0
2026-02-03,109820,진매트릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1599235.0,-1599235.0,-43715.0,-1493930.0,0.0,0.0,0.0,0.0,-642.0,-642.0,0.0,-603.0
2026-02-03,114810,한솔아이원스,KOSDAQ,0,-274773230,0,-20055,0,0,685430920,960204150,0,0,48890,68945,-274641460.0,-603894955.0,-790931290.0,-2475772410.0,1152491730.0,1857702740.0,2645849750.0,1934254630.0,-19264.0,-44505.0,-60554.0,-206322.0,81898.0,135568.0,202930.0,142064.0
2026-02-03,126340,비나텍,KOSDAQ,6143209500,1119721500,54776,10068,6143209500,0,3035587300,1915865800,54776,0,27333,17265,8787653050.0,9098864950.0,11660458100.0,16570816100.0,603054800.0,-1214566100.0,-453094200.0,-1310931300.0,80149.0,83306.0,111701.0,166439.0,4564.0,-13779.0,-4783.0,-14384.0
2026-02-03,136540,윈스테크넷,KOSDAQ,-110545800,0,-10000,0,0,110545800,0,0,0,10000,0,0,-110545800.0,-290332580.0,-532496480.0,-1223035115.0,99842070.0,136675620.0,177470150.0,615231585.0,-10000.0,-26200.0,-47834.0,-111397.0,9053.0,12323.0,15983.0,56059.0
2026-02-03,142280,녹십자엠에스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1465570.0,-1465570.0,41025.0,-5733975.0,0.0,0.0,0.0,0.0,-387.0,-387.0,0.0,-1500.0
2026-02-03,155660,DSR,KOSPI,0,-1397540,0,-360,0,0,1569000,2966540,0,0,408,768,0.0,0.0,0.0,0.0,-832800.0,-9448855.0,-27781760.0,-1220475.0,0.0,0.0,0.0,0.0,-247.0,-2475.0,-7374.0,-423.0
2026-02-03,186230,그린플러스,KOSDAQ,0,34701100,0,6937,0,0,72830840,38129740,0,0,14620,7683,0.0,0.0,0.0,0.0,40292920.0,23092420.0,31602445.0,35434965.0,0.0,0.0,0.0,0.0,8011.0,4846.0,6467.0,6935.0
2026-02-03,189330,씨이랩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,204270,제이앤티씨,KOSDAQ,0,1336310725,0,57611,0,0,1436098325,99787600,0,0,61952,4341,-421142875.0,-615159550.0,-512459535.0,-1139213205.0,3074751400.0,12280666650.0,21429507855.0,20924180165.0,-17005.0,-24788.0,-20000.0,-54097.0,122622.0,496090.0,922741.0,894699.0
2026-02-03,207760,미스터블루,KOSDAQ,0,-1103542,0,-881,0,0,29485,1133027,0,0,24,905,0.0,0.0,0.0,0.0,-11779624.0,-19048243.0,-18594936.0,-12724297.0,0.0,0.0,0.0,0.0,-9661.0,-15246.0,-15005.0,-10318.0
2026-02-03,207940,삼성바이오로직스,KOSPI,2931094000,4797900500,1690,2755,11522436000,8591342000,10385192000,5587291500,6621,4931,5971,3216,-5275476500.0,-23536799500.0,-77574669500.0,-102230596500.0,-10800496000.0,-22960376500.0,-13074112500.0,-5145025500.0,-2981.0,-13230.0,-43203.0,-55965.0,-6243.0,-13055.0,-7717.0,-3784.0
2026-02-03,214320,이노션,KOSPI,-85270155,-138496375,-4575,-7497,16135860,101406015,214929695,353426070,867,5442,11487,18984,555141090.0,-79154150.0,-362600385.0,-1878200045.0,92074610.0,265139830.0,646543970.0,2331505405.0,29752.0,-3884.0,-19182.0,-102685.0,4771.0,13917.0,34533.0,126393.0
2026-02-03,214450,파마리서치,KOSDAQ,2405843500,2821289500,5427,6329,3468541000,1062697500,11602319750,8781030250,7850,2423,26256,19927,-8465679750.0,-2376653250.0,28028715750.0,46226143250.0,6294653250.0,61527919250.0,113273036750.0,76558501000.0,-16984.0,-5333.0,57944.0,97250.0,8241.0,113267.0,214236.0,128056.0
2026-02-03,225220,제놀루션,KOSDAQ,0,-529552,0,-287,0,0,12725047,13254599,0,0,6776,7063,0.0,0.0,0.0,0.0,-1006963.0,174500.0,-426680.0,485298.0,0.0,0.0,0.0,0.0,-574.0,5.0,-364.0,-74.0
2026-02-03,237690,에스티팜,KOSDAQ,1044370400,3873584900,6486,24109,2259292500,1214922100,7380557550,3506972650,14041,7555,45958,21849,6116247600.0,11781359250.0,13005467500.0,16305725450.0,9871119450.0,45358166500.0,84587867600.0,96463127900.0,37746.0,74839.0,81477.0,106878.0,60239.0,294177.0,565265.0,659262.0
2026-02-03,239890,피엔에이치테크,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224254745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47000.0
2026-02-03,241560,두산밥캣,KOSPI,-1120654600,2539408650,-18657,41932,926488450,2047143050,4413286650,1873878000,14929,33586,71587,29655,-4367422500.0,-6727156650.0,-17014973850.0,-21008989100.0,-44624250.0,-996999150.0,-1339527150.0,-980044050.0,-73980.0,-113641.0,-285274.0,-358397.0,-2530.0,-18627.0,-23809.0,-18089.0
2026-02-03,248070,솔루엠,KOSPI,-46859480,-308882130,-2995,-19673,0,46859480,11856300,320738430,0,2995,759,20432,-63465165.0,-127118485.0,-471136615.0,-2477912740.0,-206919700.0,-988732630.0,-720305420.0,-227406540.0,-4069.0,-8088.0,-30783.0,-162046.0,-13008.0,-61485.0,-44132.0,-11800.0
2026-02-03,258790,소프트캠프,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16905000.0,31409867.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,21943.0
2026-02-03,263020,디케이앤디,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16130070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5431.0
2026-02-03,293940,신한알파리츠,KOSPI,-38458995,309041730,-6752,54248,0,38458995,635211250,326169520,0,6752,111604,57356,-38458995.0,-5214295.0,-376135820.0,-1163976460.0,430317525.0,999412115.0,3321360530.0,5676342615.0,-6752.0,-979.0,-67072.0,-208626.0,75121.0,174185.0,584158.0,1004204.0
2026-02-03,297090,씨에스베어링,KOSDAQ,0,69796330,0,11836,0,0,117837420,48041090,0,0,20090,8254,0.0,0.0,-618710.0,-86361095.0,30916555.0,-34827635.0,-147703690.0,-184948775.0,0.0,0.0,-105.0,-14736.0,5241.0,-5796.0,-25511.0,-30890.0
2026-02-03,303530,이노뎁,KOSDAQ,0,5000,0,1,0,0,19875,14875,0,0,4,3,0.0,0.0,0.0,0.0,5095.0,5115.0,5205.0,-4258655.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-799.0
2026-02-03,307750,국전약품,KOSDAQ,0,-5,0,0,0,0,3080,3085,0,0,1,1,0.0,0.0,0.0,0.0,25.0,35.0,175.0,-96764735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28799.0
2026-02-03,317770,엑스페릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,320000,한울반도체,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,353810,이지바이오,KOSDAQ,50031710,58720,7000,8,50031710,0,58720,0,7000,0,8,0,50031710.0,276769060.0,597814915.0,1159671795.0,-10129010.0,-10107540.0,-12904390.0,-106326000.0,7000.0,38852.0,78972.0,170523.0,-1436.0,-1433.0,-1879.0,-17284.0
2026-02-03,369370,블리츠웨이엔터테인먼트,KOSDAQ,0,891,0,0,0,0,3674825,3673934,0,0,2655,2655,0.0,0.0,0.0,0.0,-14309.0,-984291.0,76893.0,16274.0,0.0,0.0,0.0,0.0,-12.0,-705.0,0.0,-57.0
2026-02-03,377030,비트맥스,KOSDAQ,0,99064,0,61,0,0,319928,220864,0,0,197,136,0.0,0.0,0.0,0.0,-750550.0,-3199582.0,-56576071.0,-194753830.0,0.0,0.0,0.0,0.0,-430.0,-1714.0,-29780.0,-114727.0
2026-02-03,377450,리파인,KOSDAQ,0,-30,0,0,0,0,12080,12110,0,0,1,1,0.0,0.0,0.0,0.0,-290.0,10.0,-39522920.0,-42880940.0,0.0,0.0,0.0,0.0,0.0,0.0,-3181.0,-3457.0
2026-02-03,381620,제닉스로보틱스,KOSDAQ,0,-770,0,0,0,0,42880,43650,0,0,3,3,0.0,0.0,0.0,0.0,-16615.0,-2735.0,-566255.0,-61620165.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-5194.0
2026-02-03,382800,지앤비에스 에코,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000.0
2026-02-03,383930,디티앤씨알오,KOSDAQ,0,-26930,0,-11,0,0,0,26930,0,0,0,11,0.0,0.0,0.0,0.0,-71180.0,-71180.0,-71180.0,-71180.0,0.0,0.0,0.0,0.0,-29.0,-29.0,-29.0,-29.0
2026-02-03,393890,더블유씨피,KOSDAQ,0,-48255950,0,-5403,0,0,58554340,106810290,0,0,6579,11982,0.0,0.0,0.0,819440.0,-64878115.0,1486375.0,-24269170.0,336831250.0,0.0,0.0,0.0,131.0,-6987.0,645.0,-2194.0,50983.0
2026-02-03,417840,저스템,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-198479500.0,-706314085.0,-391080340.0,-522397490.0,0.0,0.0,0.0,0.0,-30000.0,-113402.0,-56456.0,-77756.0
2026-02-03,475250,하나33호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1022360.0,-1022360.0,-1022360.0,0.0,0.0,0.0,0.0,0.0,-488.0,-488.0,-488.0
2026-02-03,477760,DB금융스팩12호,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-69546400.0,-69546400.0,-137834815.0,-177906360.0,0.0,0.0,0.0,0.0,-31612.0,-31612.0,-62650.0,-80864.0
2026-02-03,487570,HS효성,KOSPI,0,4539100,0,71,0,0,5490200,951100,0,0,86,15,0.0,0.0,1327750.0,-19439400.0,4215900.0,4794300.0,121791750.0,126670200.0,0.0,0.0,21.0,-400.0,66.0,75.0,1996.0,2043.0
2026-02-03,489730,디비금융제13호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,001550,조비,KOSPI,0,-33050,0,-3,0,0,21460,54510,0,0,2,5,0.0,0.0,0.0,0.0,20330.0,-111520.0,-209660.0,-196700.0,0.0,0.0,0.0,0.0,2.0,-10.0,-19.0,-18.0
2026-02-04,002220,한일철강,KOSPI,0,-53130,0,-11,0,0,14490,67620,0,0,3,14,0.0,0.0,-3719520.0,-3719520.0,33540.0,-399995.0,-763745.0,-1133190.0,0.0,0.0,-789.0,-789.0,7.0,-90.0,-167.0,-245.0
2026-02-04,002240,고려제강,KOSPI,0,762700,0,40,0,0,20667700,19905000,0,0,952,912,15184100.0,-6438800.0,-60684450.0,-39660425.0,-12498200.0,-10810700.0,-23484500.0,-54787315.0,704.0,-296.0,-2803.0,-2556.0,-573.0,-492.0,-1064.0,-2610.0
2026-02-04,003220,대원제약,KOSPI,0,239310,0,21,0,0,1129250,889940,0,0,99,78,0.0,0.0,-35725275.0,-51103490.0,-1122810.0,-4095660.0,13030110.0,6492780.0,0.0,0.0,-3102.0,-4460.0,-99.0,-357.0,1123.0,527.0
2026-02-04,0054V0,엔에이치스팩32호,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56134090.0,222757093.0,0.0,0.0,0.0,0.0,0.0,0.0,28023.0,111422.0
2026-02-04,005740,크라운해태홀딩스,KOSPI,0,-27400,0,-4,0,0,6850,34250,0,0,1,5,0.0,0.0,-5602390.0,-5602390.0,-2880.0,149870.0,330230.0,-36811960.0,0.0,0.0,-843.0,-843.0,0.0,23.0,50.0,-5852.0
2026-02-04,006805,미래에셋증권우,KOSPI,0,2157400,0,102,0,0,2221450,64050,0,0,105,3,0.0,-1995841925.0,-3078026860.0,-3078026860.0,-3874790.0,-59040260.0,-76652585.0,-208571820.0,0.0,-109216.0,-178393.0,-178393.0,-198.0,-3341.0,-4442.0,-13431.0
2026-02-04,007340,DN오토모티브,KOSPI,42103300,278984775,1616,10650,105060200,62956900,537169525,258184750,4034,2418,20572,9922,-384502425.0,-2139080775.0,-2695819725.0,-4962639950.0,437256425.0,883500500.0,1697341900.0,1850686250.0,-15821.0,-85142.0,-107753.0,-203563.0,16681.0,34222.0,65822.0,71986.0
2026-02-04,007770,한일화학,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3156000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0
2026-02-04,009470,삼화전기,KOSPI,-51794750,-230400,-933,-4,0,51794750,165700,396100,0,933,3,7,871718850.0,2552932500.0,608340375.0,1279570800.0,16200.0,2666650.0,1319892900.0,1326518325.0,17299.0,49261.0,4234.0,23386.0,2.0,55.0,32491.0,32673.0
2026-02-04,010950,S-Oil,KOSPI,4172428200,3726775700,41737,37298,4849395450,676967250,5202531850,1475756150,48520,6783,52112,14814,4288110400.0,9331869550.0,34398875950.0,72467741250.0,-4180446450.0,-4503602150.0,-7219807900.0,-2277154900.0,41388.0,86407.0,337546.0,768996.0,-42107.0,-44415.0,-72351.0,-17352.0
2026-02-04,012170,아센디오,KOSPI,0,-5112,0,-3,0,0,0,5112,0,0,0,3,0.0,0.0,0.0,0.0,-4552.0,18004.0,44401.0,51750.0,0.0,0.0,0.0,0.0,-3.0,9.0,23.0,25.0
2026-02-04,012280,영화금속,KOSPI,0,-3725232,0,-3884,0,0,45056176,48781408,0,0,47221,51105,0.0,0.0,0.0,0.0,11421532.0,15261631.0,-86354588.0,-32888397.0,0.0,0.0,0.0,0.0,12084.0,15986.0,-91410.0,-36459.0
2026-02-04,017670,SK텔레콤,KOSPI,11087012100,-8197234950,142262,-106139,22493362900,11406350800,7064465650,15261700600,289853,147591,91005,197144,8601086850.0,20001851950.0,41516931750.0,100168977650.0,-11729871700.0,-12226159050.0,-23037448500.0,-3684431600.0,110440.0,262563.0,574898.0,1566155.0,-155158.0,-161977.0,-324426.0,-11541.0
2026-02-04,018250,애경산업,KOSPI,-10424730,4508260,-800,345,0,10424730,4547180,38920,0,800,348,3,-10424730.0,-25514690.0,-56865070.0,-75947210.0,5013580.0,27241270.0,31561730.0,26263665.0,-800.0,-2000.0,-4464.0,-5964.0,386.0,2154.0,2484.0,2061.0
2026-02-04,020180,대신정보통신,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,021650,한국큐빅,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,024830,세원물산,KOSDAQ,0,-11160,0,-1,0,0,34860,46020,0,0,3,4,0.0,0.0,0.0,0.0,-11160.0,-10582460.0,-65406290.0,-6866180.0,0.0,0.0,0.0,0.0,-1.0,-956.0,-5906.0,-750.0
2026-02-04,025770,한국정보통신,KOSDAQ,0,-5050,0,0,0,0,12605940,12610990,0,0,1571,1571,0.0,0.0,0.0,0.0,8684810.0,8685580.0,8704500.0,21602540.0,0.0,0.0,0.0,0.0,1106.0,1107.0,1108.0,2798.0
2026-02-04,028050,삼성E&A,KOSPI,557206750,1647211950,17426,51173,1889331700,1332124950,2970645875,1323433925,58967,41541,92458,41285,3138380250.0,4052316375.0,16448742400.0,9081799175.0,541409325.0,-2708147050.0,-5247973525.0,-3842615800.0,99536.0,128800.0,559522.0,267641.0,14201.0,-90393.0,-165196.0,-112885.0
2026-02-04,028080,휴맥스홀딩스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,029480,광무,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172822075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75452.0
2026-02-04,031440,신세계푸드,KOSPI,0,-95800,0,-2,0,0,0,95800,0,0,0,2,0.0,0.0,-6652350.0,-6652350.0,49622750.0,110082950.0,255170750.0,204084750.0,0.0,0.0,-140.0,-140.0,1048.0,2323.0,5383.0,4203.0
2026-02-04,033230,인성정보,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9141308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5324.0
2026-02-04,034230,파라다이스,KOSPI,8342835965,400581995,416887,20406,9303225045,960389080,1107484490,706902495,464863,47976,55747,35341,14539242280.0,17391098815.0,20195572570.0,28893851055.0,941178930.0,-148516570.0,-559015335.0,3493665630.0,755965.0,916766.0,1081145.0,1591049.0,49970.0,-12171.0,-38298.0,199415.0
2026-02-04,034950,한국기업평가,KOSDAQ,0,-3120200,0,-32,0,0,13333700,16453900,0,0,138,170,0.0,0.0,0.0,0.0,3428300.0,3233300.0,-6010900.0,-19183850.0,0.0,0.0,0.0,0.0,36.0,34.0,-61.0,-196.0
2026-02-04,035250,강원랜드,KOSPI,-254392210,1456900535,-14479,82958,259031215,513423425,1906026885,449126350,14768,29247,108594,25636,-2864188605.0,647949840.0,131655470.0,-8720862155.0,-733753240.0,-2698796580.0,-3447799900.0,-1282756705.0,-166805.0,33929.0,5515.0,-488430.0,-44983.0,-157759.0,-201532.0,-81741.0
2026-02-04,036570,엔씨소프트,KOSPI,-3530405250,512150750,-16461,2390,1292383000,4822788250,2166772250,1654621500,6019,22480,10093,7703,-10880057250.0,-10165123500.0,-6472633000.0,305950000.0,-2365843750.0,-847474000.0,-3794748750.0,3226878750.0,-51138.0,-48117.0,-33142.0,-3325.0,-11163.0,-4837.0,-17706.0,8288.0
2026-02-04,036810,에프에스티,KOSDAQ,-76430700,191990575,-1760,4300,0,76430700,1041595675,849605100,0,1760,23782,19482,-196110400.0,111526475.0,5430855525.0,5270054175.0,2310019175.0,13690900250.0,29997441575.0,32159110750.0,-4445.0,1892.0,138379.0,132398.0,51733.0,287112.0,696703.0,768197.0
2026-02-04,038620,위즈코프,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,038880,아이에이,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30004200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189900.0
2026-02-04,042500,링네트,KOSDAQ,0,22129925,0,5758,0,0,36949570,14819645,0,0,9642,3884,0.0,0.0,0.0,0.0,25277840.0,26850330.0,-48450225.0,26373818.0,0.0,0.0,0.0,0.0,6596.0,7005.0,-12646.0,7312.0
2026-02-04,044180,KD,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,046310,백금T&A,KOSDAQ,0,98659645,0,23280,0,0,278376905,179717260,0,0,64126,40846,0.0,0.0,0.0,0.0,114961575.0,118138320.0,-131407558.0,126616280.0,0.0,0.0,0.0,0.0,27999.0,28878.0,-37640.0,25944.0
2026-02-04,056190,에스에프에이,KOSDAQ,-95174350,-88087750,-2994,-2794,0,95174350,883007200,971094950,0,2994,27683,30477,-175131575.0,1052845450.0,3131121325.0,3120599250.0,84392825.0,6566923850.0,17777830050.0,17722516500.0,-5494.0,29616.0,100767.0,100135.0,2798.0,197613.0,576453.0,572962.0
2026-02-04,060590,씨티씨바이오,KOSDAQ,0,2455230,0,546,0,0,44549705,42094475,0,0,10538,9992,0.0,0.0,0.0,0.0,-27115795.0,-25666815.0,-34509855.0,-9836647.0,0.0,0.0,0.0,0.0,-6468.0,-6149.0,-7838.0,-1885.0
2026-02-04,064960,SNT모티브,KOSPI,-1006523600,-33317850,-28670,-947,0,1006523600,198720650,232038500,0,28670,5658,6605,-1485313600.0,-2250430925.0,-3820109625.0,-4002442700.0,47517625.0,121378550.0,400522900.0,434018000.0,-42491.0,-64127.0,-107241.0,-112349.0,1389.0,3368.0,11026.0,11876.0
2026-02-04,066130,하츠,KOSDAQ,0,-14392870,0,-3377,0,0,14878580,29271450,0,0,3493,6870,0.0,0.0,0.0,0.0,-22418647.0,61931533.0,7823958.0,29697676.0,0.0,0.0,0.0,0.0,-5289.0,14102.0,1763.0,7087.0
2026-02-04,070300,엑스큐어,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,071055,한국금융지주우,KOSPI,0,162311750,0,1105,0,0,164066250,1754500,0,0,1117,12,0.0,0.0,0.0,102668050.0,921482850.0,930520400.0,843438500.0,332962850.0,0.0,0.0,0.0,852.0,6209.0,6268.0,5617.0,1651.0
2026-02-04,078600,대주전자재료,KOSDAQ,0,1173711850,0,15011,0,0,2368053800,1194341950,0,0,30648,15637,178779050.0,543549850.0,4550714300.0,2264305500.0,992706000.0,14052222800.0,45245021400.0,46963602050.0,2328.0,6970.0,62693.0,23951.0,12393.0,178217.0,595498.0,623096.0
2026-02-04,078890,가온그룹,KOSDAQ,0,6360,0,1,0,0,6360,0,0,0,1,0,2279590.0,9650600.0,56953420.0,793538945.0,1010740.0,1017060.0,664965520.0,1141044075.0,357.0,1520.0,8803.0,131292.0,154.0,155.0,102466.0,179178.0
2026-02-04,079000,와토스코리아,KOSDAQ,0,-20161960,0,-2712,0,0,116537340,136699300,0,0,15372,18084,0.0,0.0,0.0,0.0,53756220.0,110795660.0,110072820.0,85535660.0,0.0,0.0,0.0,0.0,7953.0,16450.0,16335.0,12786.0
2026-02-04,079430,현대리바트,KOSPI,0,-43130,0,-7,0,0,9434380,9477510,0,0,1409,1416,0.0,0.0,-6577250.0,-3072550.0,29635.0,-342815.0,-2081655.0,-951790.0,0.0,0.0,-998.0,-458.0,9.0,-57.0,-300.0,-143.0
2026-02-04,080220,제주반도체,KOSDAQ,0,528175900,0,12241,0,0,2356376750,1828200850,0,0,54652,42411,42300.0,1115689825.0,-743830125.0,-3576082850.0,4014243175.0,26465050450.0,56838113150.0,57321224375.0,1.0,23426.0,-34499.0,-122258.0,96101.0,675927.0,1621291.0,1638307.0
2026-02-04,081660,미스토홀딩스,KOSPI,16827650,493484800,346,10089,201529400,184701750,1233571200,740086400,4161,3815,25442,15353,-75865250.0,-336344825.0,-2448159875.0,-4226915825.0,578177050.0,649510550.0,3070041625.0,4815293150.0,-1679.0,-7643.0,-54584.0,-94779.0,11845.0,13173.0,66066.0,104019.0
2026-02-04,083450,GST,KOSDAQ,-14500000,48639650,-500,1695,0,14500000,49816500,1176850,0,500,1736,41,8587400.0,129628350.0,310138375.0,1159640125.0,177969850.0,425990750.0,411758200.0,-1287682800.0,337.0,4357.0,10445.0,41237.0,6292.0,14770.0,14022.0,-47582.0
