ticker,name,market,has_features
102710,이엔에프테크놀로지,KOSDAQ,False
041520,이엘씨,KOSDAQ,False
063760,이엘피,KOSDAQ,False
123570,이엠넷,KOSDAQ,False
083470,이엠앤아이,KOSDAQ,False
095190,이엠코리아,KOSDAQ,False
091120,이엠텍,KOSDAQ,True
039030,이오테크닉스,KOSDAQ,False
294090,이오플로우,KOSDAQ,False
088290,이원컴포텍,KOSDAQ,False
353810,이지바이오,KOSDAQ,True
261520,이지스,KOSDAQ,False
099750,이지케어텍,KOSDAQ,False
377330,이지트로닉스,KOSDAQ,False
035810,이지홀딩스,KOSDAQ,False
092130,이크레더블,KOSDAQ,False
134060,이퓨쳐,KOSDAQ,False
001840,이화공영,KOSDAQ,False
041830,인바디,KOSDAQ,False
352940,인바이오,KOSDAQ,False
079950,인베니아,KOSDAQ,False
389470,인벤티지랩,KOSDAQ,False
277410,인산가,KOSDAQ,False
060150,인선이엔티,KOSDAQ,False
033230,인성정보,KOSDAQ,True
450520,인스웨이브,KOSDAQ,False
465480,인스피언,KOSDAQ,False
037330,인지디스플레,KOSDAQ,False
100030,인지소프트,KOSDAQ,False
211050,인카금융서비스,KOSDAQ,False
083640,인콘,KOSDAQ,False
064090,인크레더블버즈,KOSDAQ,False
216050,인크로스,KOSDAQ,False
049070,인탑스,KOSDAQ,False
119610,인터로조,KOSDAQ,False
017250,인터엠,KOSDAQ,False
051370,인터플렉스,KOSDAQ,False
064290,인텍플러스,KOSDAQ,False
189300,인텔리안테크,KOSDAQ,False
287840,인투셀,KOSDAQ,False
048530,인트론바이오,KOSDAQ,False
115310,인포바인,KOSDAQ,False
039290,인포뱅크,KOSDAQ,False
071200,인피니트헬스케어,KOSDAQ,False
101930,인화정공,KOSDAQ,False
333430,일승,KOSDAQ,False
068330,일신바이오,KOSDAQ,False
178780,일월지엠엘,KOSDAQ,False
019540,일지테크,KOSDAQ,False
094820,일진파워,KOSDAQ,False
950140,잉글우드랩,KOSDAQ,False
049550,잉크테크,KOSDAQ,False
389020,자람테크놀로지,KOSDAQ,False
254120,자비스,KOSDAQ,False
043910,자연과환경,KOSDAQ,False
234920,자이글,KOSDAQ,False
289220,자이언트스텝,KOSDAQ,False
049630,재영솔루텍,KOSDAQ,False
417840,저스템,KOSDAQ,True
110020,전진바이오팜,KOSDAQ,False
208140,정다운,KOSDAQ,False
040420,정상제이엘에스,KOSDAQ,False
045510,정원엔시스,KOSDAQ,False
217190,제너셈,KOSDAQ,False
095700,제넥신,KOSDAQ,False
122310,제노레이,KOSDAQ,False
361390,제노코,KOSDAQ,False
225220,제놀루션,KOSDAQ,True
123330,제닉,KOSDAQ,False
381620,제닉스로보틱스,KOSDAQ,True
159580,제로투세븐,KOSDAQ,False
147830,제룡산업,KOSDAQ,False
033100,제룡전기,KOSDAQ,False
079370,제우스,KOSDAQ,False
054950,제이브이엠,KOSDAQ,False
023440,제이스코홀딩스,KOSDAQ,False
090470,제이스텍,KOSDAQ,False
137950,제이씨케미칼,KOSDAQ,False
033320,제이씨현시스템,KOSDAQ,False
417500,제이아이테크,KOSDAQ,False
204270,제이앤티씨,KOSDAQ,True
127120,제이에스링크,KOSDAQ,False
026040,제이에스티나,KOSDAQ,False
452160,제이엔비,KOSDAQ,False
126880,제이엔케이글로벌,KOSDAQ,False
322510,제이엘케이,KOSDAQ,False
033050,제이엠아이,KOSDAQ,False
094970,제이엠티,KOSDAQ,False
418550,제이오,KOSDAQ,False
060230,제이케이시냅스,KOSDAQ,False
420570,제이투케이바이오,KOSDAQ,False
089790,제이티,KOSDAQ,False
0010V0,제이피아이헬스케어,KOSDAQ,False
052670,제일바이오,KOSDAQ,False
412540,제일엠앤에스,KOSDAQ,False
199820,제일일렉트릭,KOSDAQ,False
038010,제일테크노스,KOSDAQ,False
080220,제주반도체,KOSDAQ,True
216080,제테마,KOSDAQ,False
337930,젝시믹스,KOSDAQ,False
229000,젠큐릭스,KOSDAQ,False
082270,젬백스,KOSDAQ,False
034940,조아제약,KOSDAQ,False
067000,조이시티,KOSDAQ,False
309930,조이웍스앤코,KOSDAQ,False
033340,좋은사람들,KOSDAQ,False
036930,주성엔지니어링,KOSDAQ,False
072020,중앙백신,KOSDAQ,False
000440,중앙에너비스,KOSDAQ,False
051980,중앙첨단소재,KOSDAQ,False
228760,지노믹트리,KOSDAQ,False
314130,지놈앤컴퍼니,KOSDAQ,False
389030,지니너스,KOSDAQ,False
263860,지니언스,KOSDAQ,False
303030,지니틱스,KOSDAQ,False
036180,지더블유바이텍,KOSDAQ,False
208350,지란지교시큐리티,KOSDAQ,False
446840,지슨,KOSDAQ,False
144510,지씨셀,KOSDAQ,False
340450,지씨지놈,KOSDAQ,False
306620,지아이에스,KOSDAQ,False
358570,지아이이노베이션,KOSDAQ,False
382480,지아이텍,KOSDAQ,False
382800,지앤비에스 에코,KOSDAQ,True
051160,지어소프트,KOSDAQ,False
053050,지에스이,KOSDAQ,False
388610,지에프씨생명과학,KOSDAQ,False
493330,지에프아이,KOSDAQ,False
119850,지엔씨에너지,KOSDAQ,False
065060,지엔코,KOSDAQ,False
204840,지엘팜텍,KOSDAQ,False
311320,지오엘리먼트,KOSDAQ,False
456160,지투지바이오,KOSDAQ,False
388050,지투파워,KOSDAQ,False
018120,진로발효,KOSDAQ,False
109820,진매트릭스,KOSDAQ,True
086060,진바이오텍,KOSDAQ,False
036890,진성티이씨,KOSDAQ,False
363250,진시스템,KOSDAQ,False
007370,진양제약,KOSDAQ,False
285800,진영,KOSDAQ,False
085660,차바이오텍,KOSDAQ,False
261780,차백신연구소,KOSDAQ,False
351870,차이커뮤니케이션,KOSDAQ,False
094850,참좋은여행,KOSDAQ,False
004650,창해에탄올,KOSDAQ,False
278280,천보,KOSDAQ,False
362320,청담글로벌,KOSDAQ,False
066360,체리부로,KOSDAQ,False
047820,초록뱀미디어,KOSDAQ,False
094360,칩스앤미디어,KOSDAQ,True
016920,카스,KOSDAQ,False
284620,카이노스메드,KOSDAQ,False
293490,카카오게임즈,KOSDAQ,False
140430,카티스,KOSDAQ,False
042000,카페24,KOSDAQ,False
313760,캐리,KOSDAQ,False
317530,캐리소프트,KOSDAQ,False
071850,캐스텍코리아,KOSDAQ,False
198080,캐프,KOSDAQ,False
210120,캔버스엔,KOSDAQ,False
050110,캠시스,KOSDAQ,False
452300,캡스톤파트너스,KOSDAQ,False
451760,컨텍,KOSDAQ,False
900310,컬러레이,KOSDAQ,False
078340,컴투스,KOSDAQ,False
063080,컴투스홀딩스,KOSDAQ,False
307930,컴퍼니케이,KOSDAQ,False
079190,케스피온,KOSDAQ,False
263700,케어랩스,KOSDAQ,False
214370,케어젠,KOSDAQ,False
221980,케이디켐,KOSDAQ,False
038530,케이바이오,KOSDAQ,False
192250,케이사인,KOSDAQ,False
431190,케이쓰리아이,KOSDAQ,False
115500,케이씨에스,KOSDAQ,False
089150,케이씨티,KOSDAQ,False
025880,케이씨피드,KOSDAQ,False
093320,케이아이엔엑스,KOSDAQ,False
093640,케이알엠,KOSDAQ,False
073010,케이에스피,KOSDAQ,False
105330,케이엔더블유,KOSDAQ,False
053080,케이엔솔,KOSDAQ,False
199430,케이엔알시스템,KOSDAQ,False
432470,케이엔에스,KOSDAQ,False
272110,케이엔제이,KOSDAQ,False
039420,케이엘넷,KOSDAQ,False
083550,케이엠,KOSDAQ,False
032500,케이엠더블유,KOSDAQ,False
225430,케이엠제약,KOSDAQ,False
102370,케이옥션,KOSDAQ,False
068100,케이웨더,KOSDAQ,False
106080,케이이엠텍,KOSDAQ,False
455180,케이지에이,KOSDAQ,False
036030,케이티알파,KOSDAQ,False
064820,케이프,KOSDAQ,False
024880,케이피에프,KOSDAQ,False
042040,케이피엠테크,KOSDAQ,False
054410,케이피티유,KOSDAQ,False
258610,케일럼,KOSDAQ,False
274090,켄코아에어로스페이스,KOSDAQ,False
089010,켐트로닉스,KOSDAQ,False
220260,켐트로스,KOSDAQ,False
052400,코나아이,KOSDAQ,False
402030,코난테크놀로지,KOSDAQ,False
391710,코닉오토메이션,KOSDAQ,False
046070,코다코,KOSDAQ,False
047770,코데즈컴바인,KOSDAQ,False
080530,코디,KOSDAQ,False
104540,코렌텍,KOSDAQ,False
027050,코리아나,KOSDAQ,False
190650,코리아에셋투자증권,KOSDAQ,False
123410,코리아에프티,KOSDAQ,False
036690,코맥스,KOSDAQ,False
049430,코메론,KOSDAQ,False
183300,코미코,KOSDAQ,False
041960,코미팜,KOSDAQ,False
089890,코세스,KOSDAQ,False
360350,코셈,KOSDAQ,False
082660,코스나인,KOSDAQ,False
222040,코스맥스엔비티,KOSDAQ,False
241710,코스메카코리아,KOSDAQ,False
355150,코스텍시스,KOSDAQ,False
166480,코아스템켐온,KOSDAQ,False
045970,코아시아,KOSDAQ,False
196450,코아시아씨엠,KOSDAQ,False
384470,코어라인소프트,KOSDAQ,False
102940,코오롱생명과학,KOSDAQ,False
950160,코오롱티슈진,KOSDAQ,False
056360,코위버,KOSDAQ,False
282880,코윈테크,KOSDAQ,False
121850,코이즈,KOSDAQ,False
448710,코츠테크놀로지,KOSDAQ,False
126730,코칩,KOSDAQ,False
015710,코콤,KOSDAQ,False
052330,코텍,KOSDAQ,False
322780,코퍼스코리아,KOSDAQ,False
200130,콜마비앤에이치,KOSDAQ,False
294570,쿠콘,KOSDAQ,False
464490,쿼드메디슨,KOSDAQ,False
317690,퀀타매트릭스,KOSDAQ,False
432720,퀄리타스반도체,KOSDAQ,False
365270,큐라클,KOSDAQ,False
348080,큐라티스,KOSDAQ,False
060280,큐렉소,KOSDAQ,False
372320,큐로셀,KOSDAQ,False
051780,큐로홀딩스,KOSDAQ,False
115180,큐리언트,KOSDAQ,False
494120,큐리오시스,KOSDAQ,False
445680,큐리옥스바이오시스템즈,KOSDAQ,False
182360,큐브엔터,KOSDAQ,False
405100,큐알티,KOSDAQ,False
066310,큐에스아이,KOSDAQ,False
016600,큐캐피탈,KOSDAQ,False
355390,크라우드웍스,KOSDAQ,False
096240,크레버스,KOSDAQ,False
040350,크레오에스지,KOSDAQ,False
110790,크리스에프앤씨,KOSDAQ,False
900250,크리스탈신소재,KOSDAQ,False
045520,크린앤사이언스,KOSDAQ,False
214150,클래시스,KOSDAQ,False
466100,클로봇,KOSDAQ,False
237880,클리오,KOSDAQ,False
139670,키네마스터,KOSDAQ,False
475430,키스트론,KOSDAQ,False
487720,키움제10호스팩,KOSDAQ,False
489480,키움제11호스팩,KOSDAQ,False
466690,키움히어로제1호스팩,KOSDAQ,False
054780,키이스트,KOSDAQ,False
256940,킵스파마,KOSDAQ,False
219130,타이거일렉,KOSDAQ,False
336680,탑런토탈솔루션,KOSDAQ,False
360070,탑머티리얼,KOSDAQ,False
065130,탑엔지니어링,KOSDAQ,False
134580,탑코미디어,KOSDAQ,False
023160,태광,KOSDAQ,False
323280,태성,KOSDAQ,False
053620,태양,KOSDAQ,False
044490,태웅,KOSDAQ,False
124560,태웅로직스,KOSDAQ,False
191420,테고사이언스,KOSDAQ,False
950250,테라뷰,KOSDAQ,False
073640,테라사이언스,KOSDAQ,False
066700,테라젠이텍스,KOSDAQ,False
095610,테스,KOSDAQ,False
064520,테크엘,KOSDAQ,False
089030,테크윙,KOSDAQ,False
054450,텔레칩스,KOSDAQ,False
200230,텔콘RF제약,KOSDAQ,False
393210,토마토시스템,KOSDAQ,False
475960,토모큐브,KOSDAQ,False
215480,토박스코리아,KOSDAQ,False
051360,토비스,KOSDAQ,False
045340,토탈소프트,KOSDAQ,False
108230,톱텍,KOSDAQ,False
079970,투비소프트,KOSDAQ,False
199800,툴젠,KOSDAQ,False
417790,트루엔,KOSDAQ,False
290090,트윔,KOSDAQ,False
026150,특수건설,KOSDAQ,False
464280,티디에스팜,KOSDAQ,False
117730,티로보틱스,KOSDAQ,False
033830,티비씨,KOSDAQ,False
057680,티사이언티픽,KOSDAQ,False
204610,티쓰리,KOSDAQ,False
125020,티씨머티리얼즈,KOSDAQ,False
064760,티씨케이,KOSDAQ,False
246710,티앤알바이오팹,KOSDAQ,False
340570,티앤엘,KOSDAQ,False
043220,티에스넥스젠,KOSDAQ,False
277880,티에스아이,KOSDAQ,False
131290,티에스이,KOSDAQ,False
425420,티에프이,KOSDAQ,False
484810,티엑스알로보틱스,KOSDAQ,False
131100,티엔엔터테인먼트,KOSDAQ,False
356860,티엘비,KOSDAQ,False
321550,티움바이오,KOSDAQ,False
425040,티이엠씨,KOSDAQ,False
241790,티이엠씨씨엔에스,KOSDAQ,False
022220,티케이지애강,KOSDAQ,False
104480,티케이케미칼,KOSDAQ,False
081150,티플랙스,KOSDAQ,False
130740,티피씨글로벌,KOSDAQ,False
084730,팅크웨어,KOSDAQ,True
440110,파두,KOSDAQ,False
288330,파라택시스코리아,KOSDAQ,False
033540,파라텍,KOSDAQ,False
388870,파로스아이바이오,KOSDAQ,False
043200,파루,KOSDAQ,False
214450,파마리서치,KOSDAQ,True
177830,파버나인,KOSDAQ,False
037070,파세코,KOSDAQ,False
150900,파수,KOSDAQ,False
037030,파워넷,KOSDAQ,False
047310,파워로직스,KOSDAQ,False
368770,파이버프로,KOSDAQ,False
170790,파이오링크,KOSDAQ,False
049120,파인디앤씨,KOSDAQ,False
038950,파인디지털,KOSDAQ,False
387570,파인메딕스,KOSDAQ,False
441270,파인엠텍,KOSDAQ,False
106240,파인테크닉스,KOSDAQ,False
131760,파인텍,KOSDAQ,False
065690,파커스,KOSDAQ,False
140860,파크시스템스,KOSDAQ,False
091700,파트론,KOSDAQ,False
032800,판타지오,KOSDAQ,False
318010,팜스빌,KOSDAQ,False
027710,팜스토리,KOSDAQ,False
225590,패션플랫폼,KOSDAQ,False
054300,팬스타엔터프라이즈,KOSDAQ,False
068050,팬엔터테인먼트,KOSDAQ,False
222110,팬젠,KOSDAQ,False
271830,팸텍,KOSDAQ,False
263750,펄어비스,KOSDAQ,False
251970,펌텍코리아,KOSDAQ,False
0015S0,페스카로,KOSDAQ,False
168360,펨트론,KOSDAQ,False
087010,펩트론,KOSDAQ,False
064800,포니링크,KOSDAQ,False
119500,포메탈,KOSDAQ,False
389140,포바이포,KOSDAQ,False
105760,포스뱅크,KOSDAQ,False
009520,포스코엠텍,KOSDAQ,False
189690,포시에스,KOSDAQ,False
318020,포인트모바일,KOSDAQ,False
256630,포인트엔지니어링,KOSDAQ,False
331380,포커스에이아이,KOSDAQ,False
208710,포톤,KOSDAQ,False
472850,폰드그룹,KOSDAQ,False
039980,폴라리스AI,KOSDAQ,False
041910,폴라리스AI파마,KOSDAQ,False
234100,폴라리스세원,KOSDAQ,False
041020,폴라리스오피스,KOSDAQ,False
114630,폴라리스우노,KOSDAQ,False
290720,푸드나무,KOSDAQ,False
005670,푸드웰,KOSDAQ,False
094940,푸른기술,KOSDAQ,False
007330,푸른저축은행,KOSDAQ,False
093380,풍강,KOSDAQ,False
023900,풍국주정,KOSDAQ,False
371950,풍원정밀,KOSDAQ,False
370090,퓨런티어,KOSDAQ,False
445180,퓨릿,KOSDAQ,False
220100,퓨쳐켐,KOSDAQ,False
035200,프럼파스트,KOSDAQ,False
334970,프레스티지바이오로직스,KOSDAQ,False
227100,프로브잇,KOSDAQ,False
321260,프로이천,KOSDAQ,False
053610,프로텍,KOSDAQ,False
468530,프로티나,KOSDAQ,False
303360,프로티아,KOSDAQ,False
377220,프롬바이오,KOSDAQ,False
335810,프리시젼바이오,KOSDAQ,False
053160,프리엠스,KOSDAQ,False
405000,플라즈맵,KOSDAQ,False
041590,플래스크,KOSDAQ,False
367000,플래티어,KOSDAQ,False
075130,플랜티넷,KOSDAQ,False
237820,플레이디,KOSDAQ,False
023770,플레이위드,KOSDAQ,False
019570,플루토스,KOSDAQ,False
300080,플리토,KOSDAQ,False
033790,피노,KOSDAQ,False
032580,피델릭스,KOSDAQ,False
051380,피씨디렉트,KOSDAQ,False
241820,피씨엘,KOSDAQ,False
452450,피아이이,KOSDAQ,False
237750,피앤씨테크,KOSDAQ,False
460940,피앤에스로보틱스,KOSDAQ,False
319660,피에스케이,KOSDAQ,False
031980,피에스케이홀딩스,KOSDAQ,False
002230,피에스텍,KOSDAQ,False
043370,피에이치에이,KOSDAQ,False
239890,피엔에이치테크,KOSDAQ,True
347740,피엔케이피부임상연구센타,KOSDAQ,False
137400,피엔티,KOSDAQ,False
257370,피엔티엠에스,KOSDAQ,False
147760,피엠티,KOSDAQ,False
128660,피제이메탈,KOSDAQ,False
006140,피제이전자,KOSDAQ,False
376180,피코그램,KOSDAQ,False
304840,피플바이오,KOSDAQ,False
087600,픽셀플러스,KOSDAQ,False
291810,핀텔,KOSDAQ,False
378340,필에너지,KOSDAQ,False
161580,필옵틱스,KOSDAQ,False
347770,핌스,KOSDAQ,False
163730,핑거,KOSDAQ,False
417180,핑거스토리,KOSDAQ,False
469880,하나30호스팩,KOSDAQ,False
469900,하나31호스팩,KOSDAQ,False
475240,하나32호스팩,KOSDAQ,False
475250,하나33호스팩,KOSDAQ,True
484130,하나34호스팩,KOSDAQ,False
0041L0,하나35호스팩,KOSDAQ,False
0101C0,하나36호스팩,KOSDAQ,False
299030,하나기술,KOSDAQ,False
067310,하나마이크론,KOSDAQ,False
166090,하나머티리얼즈,KOSDAQ,False
136480,하림,KOSDAQ,False
003380,하림지주,KOSDAQ,False
450330,하스,KOSDAQ,False
101670,하이드로리튬,KOSDAQ,False
365590,하이딥,KOSDAQ,False
149980,하이로닉,KOSDAQ,False
013030,하이록코리아,KOSDAQ,False
126700,하이비젼시스템,KOSDAQ,False
160190,하이젠알앤엠,KOSDAQ,False
221840,하이즈항공,KOSDAQ,False
106190,하이텍팜,KOSDAQ,False
065650,하이퍼코퍼레이션,KOSDAQ,False
066130,하츠,KOSDAQ,True
004590,한국가구,KOSDAQ,False
039340,한국경제TV,KOSDAQ,False
034950,한국기업평가,KOSDAQ,True
222980,한국맥널티,KOSDAQ,False
256840,한국비엔씨,KOSDAQ,False
219750,한국비티비,KOSDAQ,False
025550,한국선재,KOSDAQ,False
017890,한국알콜,KOSDAQ,False
080720,한국유니온제약,KOSDAQ,False
041460,한국전자인증,KOSDAQ,False
101680,한국정밀기계,KOSDAQ,False
039740,한국정보공학,KOSDAQ,False
053300,한국정보인증,KOSDAQ,False
025770,한국정보통신,KOSDAQ,True
458610,한국제12호스팩,KOSDAQ,False
464440,한국제13호스팩,KOSDAQ,False
479880,한국제15호스팩,KOSDAQ,False
062970,한국첨단소재,KOSDAQ,False
023760,한국캐피탈,KOSDAQ,False
054040,한국컴퓨터,KOSDAQ,False
021650,한국큐빅,KOSDAQ,True
032300,한국파마,KOSDAQ,False
037230,한국팩키지,KOSDAQ,False
448900,한국피아이엠,KOSDAQ,False
030520,한글과컴퓨터,KOSDAQ,False
052600,한네트,KOSDAQ,False
256150,한독크린텍,KOSDAQ,False
092460,한라IMS,KOSDAQ,False
125490,한라캐스트,KOSDAQ,False
452190,한빛레이저,KOSDAQ,False
047080,한빛소프트,KOSDAQ,False
452280,한선엔지니어링,KOSDAQ,False
066980,한성크린텍,KOSDAQ,False
114810,한솔아이원스,KOSDAQ,True
070590,한솔인티큐브,KOSDAQ,False
042520,한스바이오메드,KOSDAQ,False
430690,한싹,KOSDAQ,False
078350,한양디지텍,KOSDAQ,False
045100,한양이엔지,KOSDAQ,False
320000,한울반도체,KOSDAQ,True
091440,한울소재과학,KOSDAQ,False
276730,한울앤제주,KOSDAQ,False
024740,한일단조,KOSDAQ,False
005860,한일사료,KOSDAQ,False
007770,한일화학,KOSDAQ,True
198940,한주라이트메탈,KOSDAQ,False
058450,한주에이알티,KOSDAQ,False
107640,한중엔시에스,KOSDAQ,False
079170,한창산업,KOSDAQ,False
054920,한컴위드,KOSDAQ,False
457370,한켐,KOSDAQ,False
002680,한탑,KOSDAQ,False
098070,한텍,KOSDAQ,False
455310,한화플러스제4호스팩,KOSDAQ,False
498390,한화플러스제5호스팩,KOSDAQ,False
034810,해성산업,KOSDAQ,False
03481K,해성산업1우,KOSDAQ,False
059270,해성에어로보틱스,KOSDAQ,False
076610,해성옵틱스,KOSDAQ,False
220180,핸디소프트,KOSDAQ,False
900270,헝셩그룹,KOSDAQ,False
214180,헥토이노베이션,KOSDAQ,False
234340,헥토파이낸셜,KOSDAQ,False
084990,헬릭스미스,KOSDAQ,False
187660,현대ADM,KOSDAQ,False
170030,현대공업,KOSDAQ,False
319400,현대무벡스,KOSDAQ,False
048410,현대바이오,KOSDAQ,False
052260,현대바이오랜드,KOSDAQ,False
016790,현대사료,KOSDAQ,False
041440,현대에버다임,KOSDAQ,False
039010,현대에이치티,KOSDAQ,False
090850,현대이지웰,KOSDAQ,False
460930,현대힘스,KOSDAQ,False
092300,현우산업,KOSDAQ,False
011080,형지I&C,KOSDAQ,False
308100,형지글로벌,KOSDAQ,False
064240,홈캐스트,KOSDAQ,False
039610,화성밸브,KOSDAQ,False
126640,화신정공,KOSDAQ,False
127980,화인써키트,KOSDAQ,False
061250,화일약품,KOSDAQ,False
097870,효성오앤비,KOSDAQ,False
290270,휴네시온,KOSDAQ,False
353190,휴럼,KOSDAQ,False
090710,휴림로봇,KOSDAQ,False
078590,휴림에이텍,KOSDAQ,False
205470,휴마시스,KOSDAQ,False
115160,휴맥스,KOSDAQ,False
028080,휴맥스홀딩스,KOSDAQ,True
175140,휴먼테크놀로지,KOSDAQ,False
200670,휴메딕스,KOSDAQ,False
065510,휴비츠,KOSDAQ,False
263920,휴엠앤씨,KOSDAQ,False
243070,휴온스,KOSDAQ,False
084110,휴온스글로벌,KOSDAQ,False
145020,휴젤,KOSDAQ,False
024060,흥구석유,KOSDAQ,False
010240,흥국,KOSDAQ,False
189980,흥국에프엔비,KOSDAQ,False
037440,희림,KOSDAQ,False
238490,힘스,KOSDAQ,False
